order_date,product,category,quantity,total_sales,unit_price,channel,payment_mode,event_type,store,city
2026-04-04,Butter Naan,Breads,2,94.5,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Coke,Beverages,1,63.0,60,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Butter Chicken,Main Course,1,336.0,320,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Garlic Naan,Breads,3,173.25,55,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Butter Naan,Breads,1,47.25,45,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Samosa (2pc),Starters,1,63.0,60,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Tandoori Roti,Breads,2,63.0,30,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Dal Makhani,Main Course,1,207.9,220,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Butter Chicken,Main Course,2,672.0,320,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Veg Biryani,Biryani,1,220.5,210,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Samosa (2pc),Starters,1,63.0,60,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Papad,Sides,2,63.0,30,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Butter Naan,Breads,3,141.75,45,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Mango Lassi,Beverages,3,283.5,90,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Butter Naan,Breads,3,141.75,45,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Garlic Naan,Breads,2,115.5,55,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Butter Naan,Breads,3,113.4,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Tandoori Roti,Breads,1,31.5,30,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Garlic Naan,Breads,3,121.28,55,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Masala Chai,Beverages,1,42.0,40,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Chicken Biryani,Biryani,3,819.0,260,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Tandoori Roti,Breads,3,75.6,30,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Chicken Biryani,Biryani,1,273.0,260,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Garlic Naan,Breads,1,57.75,55,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Sweet Lassi,Beverages,1,75.6,80,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Butter Naan,Breads,3,99.23,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Seekh Kebab,Starters,1,294.0,280,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Coke,Beverages,2,113.4,60,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Samosa (2pc),Starters,2,126.0,60,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Masala Chai,Beverages,1,37.8,40,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Veg Biryani,Biryani,2,441.0,210,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Seekh Kebab,Starters,1,294.0,280,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Mango Lassi,Beverages,2,189.0,90,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Dal Makhani,Main Course,1,207.9,220,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Veg Biryani,Biryani,1,220.5,210,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Mutton Biryani,Biryani,3,1071.0,340,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Chicken Biryani,Biryani,2,546.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Coke,Beverages,2,88.2,60,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Paneer Tikka,Starters,1,273.0,260,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Paneer Butter Masala,Main Course,2,588.0,280,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Mutton Biryani,Biryani,1,357.0,340,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Dal Makhani,Main Course,1,231.0,220,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Mutton Biryani,Biryani,3,1071.0,340,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Mango Lassi,Beverages,2,189.0,90,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Mango Lassi,Beverages,1,94.5,90,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Chicken Biryani,Biryani,1,273.0,260,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Paneer Tikka,Starters,2,546.0,260,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Chicken Biryani,Biryani,1,245.7,260,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Butter Naan,Breads,2,94.5,45,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Samosa (2pc),Starters,3,189.0,60,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Veg Biryani,Biryani,1,220.5,210,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Seekh Kebab,Starters,1,235.2,280,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Rasmalai (2pc),Desserts,2,231.0,110,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Samosa (2pc),Starters,1,56.7,60,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Chicken 65,Starters,1,252.0,240,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Seekh Kebab,Starters,2,588.0,280,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Mutton Biryani,Biryani,1,321.3,340,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Butter Chicken,Main Course,2,537.6,320,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Dal Makhani,Main Course,1,231.0,220,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Masala Chai,Beverages,1,42.0,40,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Samosa (2pc),Starters,2,126.0,60,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Mango Lassi,Beverages,1,85.05,90,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Chicken Biryani,Biryani,2,546.0,260,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Paneer Tikka,Starters,1,218.4,260,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Tandoori Roti,Breads,1,31.5,30,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Party Order - Custom,Uncategorized,1,2625.0,2500,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Butter Naan,Breads,2,94.5,45,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Dal Makhani,Main Course,1,231.0,220,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Sweet Lassi,Beverages,1,84.0,80,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Chicken Biryani,Biryani,1,273.0,260,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Sweet Lassi,Beverages,2,168.0,80,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Tandoori Roti,Breads,3,94.5,30,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Garlic Naan,Breads,2,115.5,55,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Chicken 65,Starters,2,504.0,240,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Garlic Naan,Breads,1,57.75,55,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Butter Naan,Breads,1,33.08,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Butter Naan,Breads,1,47.25,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Chicken Biryani,Biryani,1,218.4,260,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Samosa (2pc),Starters,2,126.0,60,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Dal Makhani,Main Course,1,231.0,220,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Gulab Jamun (2pc),Desserts,1,94.5,90,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Butter Chicken,Main Course,2,672.0,320,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Gulab Jamun (2pc),Desserts,1,94.5,90,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Paneer Tikka,Starters,1,191.1,260,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Chicken Biryani,Biryani,1,273.0,260,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Paneer Butter Masala,Main Course,3,882.0,280,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Rasmalai (2pc),Desserts,1,115.5,110,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Butter Naan,Breads,2,94.5,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Rasmalai (2pc),Desserts,1,115.5,110,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Chicken 65,Starters,2,504.0,240,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Coke,Beverages,3,189.0,60,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Papad,Sides,2,63.0,30,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Gulab Jamun (2pc),Desserts,1,94.5,90,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Samosa (2pc),Starters,1,63.0,60,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Butter Naan,Breads,1,33.08,45,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Masala Chai,Beverages,1,29.4,40,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Paneer Tikka,Starters,1,273.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Coke,Beverages,2,113.4,60,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Butter Naan,Breads,1,47.25,45,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Mango Lassi,Beverages,1,94.5,90,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Paneer Butter Masala,Main Course,2,588.0,280,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Chicken Biryani,Biryani,1,273.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Rasmalai (2pc),Desserts,1,115.5,110,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Chicken Biryani,Biryani,1,273.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-04,Mango Lassi,Beverages,2,189.0,90,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Mango Lassi,Beverages,2,189.0,90,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Sweet Lassi,Beverages,2,168.0,80,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Gulab Jamun (2pc),Desserts,2,189.0,90,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Garlic Naan,Breads,1,46.2,55,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Chicken 65,Starters,1,252.0,240,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Paneer Butter Masala,Main Course,2,588.0,280,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Masala Chai,Beverages,1,33.6,40,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Tandoori Roti,Breads,2,63.0,30,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Tandoori Roti,Breads,1,31.5,30,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Coke,Beverages,1,63.0,60,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Gulab Jamun (2pc),Desserts,2,189.0,90,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Mutton Biryani,Biryani,3,1071.0,340,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Seekh Kebab,Starters,2,588.0,280,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Chicken 65,Starters,2,403.2,240,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Paneer Tikka,Starters,1,273.0,260,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Paneer Tikka,Starters,1,273.0,260,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Chicken Biryani,Biryani,1,273.0,260,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Tandoori Roti,Breads,2,63.0,30,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Butter Chicken,Main Course,2,672.0,320,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Sweet Lassi,Beverages,3,252.0,80,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Butter Chicken,Main Course,1,268.8,320,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Butter Naan,Breads,3,141.75,45,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Butter Chicken,Main Course,3,1008.0,320,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Chicken Biryani,Biryani,1,273.0,260,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Mango Lassi,Beverages,2,189.0,90,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Gulab Jamun (2pc),Desserts,1,94.5,90,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Gulab Jamun (2pc),Desserts,1,94.5,90,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Veg Biryani,Biryani,1,198.45,210,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Chicken Biryani,Biryani,1,273.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Garlic Naan,Breads,3,173.25,55,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Masala Chai,Beverages,1,42.0,40,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Mango Lassi,Beverages,2,189.0,90,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Dal Makhani,Main Course,3,693.0,220,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Chicken Biryani,Biryani,1,273.0,260,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Butter Naan,Breads,1,47.25,45,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Gulab Jamun (2pc),Desserts,1,94.5,90,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Samosa (2pc),Starters,1,63.0,60,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Garlic Naan,Breads,2,115.5,55,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Paneer Butter Masala,Main Course,3,882.0,280,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Seekh Kebab,Starters,2,411.6,280,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Samosa (2pc),Starters,1,63.0,60,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Seekh Kebab,Starters,1,294.0,280,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Dal Makhani,Main Course,2,369.6,220,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Chicken 65,Starters,1,252.0,240,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Rasmalai (2pc),Desserts,1,103.95,110,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Masala Chai,Beverages,2,84.0,40,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Butter Naan,Breads,1,47.25,45,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Butter Naan,Breads,3,127.58,45,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Butter Chicken,Main Course,1,302.4,320,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Paneer Tikka,Starters,1,273.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Chicken Biryani,Biryani,2,546.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Mutton Biryani,Biryani,1,357.0,340,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Mutton Biryani,Biryani,2,714.0,340,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Garlic Naan,Breads,1,51.98,55,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Chicken 65,Starters,2,504.0,240,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Paneer Butter Masala,Main Course,1,235.2,280,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Paneer Tikka,Starters,1,273.0,260,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Tandoori Roti,Breads,1,31.5,30,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Tandoori Roti,Breads,1,31.5,30,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Papad,Sides,1,31.5,30,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Chicken Biryani,Biryani,2,546.0,260,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Gulab Jamun (2pc),Desserts,1,85.05,90,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Veg Biryani,Biryani,1,220.5,210,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Butter Naan,Breads,1,47.25,45,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Veg Biryani,Biryani,2,441.0,210,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Chicken 65,Starters,1,252.0,240,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Rasmalai (2pc),Desserts,1,115.5,110,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Paneer Butter Masala,Main Course,3,882.0,280,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Paneer Butter Masala,Main Course,2,588.0,280,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Chicken Biryani,Biryani,1,273.0,260,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Masala Chai,Beverages,2,84.0,40,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Mutton Biryani,Biryani,1,357.0,340,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Dal Makhani,Main Course,2,462.0,220,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Masala Chai,Beverages,1,42.0,40,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Paneer Tikka,Starters,2,546.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Samosa (2pc),Starters,1,63.0,60,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Tandoori Roti,Breads,1,28.35,30,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Chicken Biryani,Biryani,1,218.4,260,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Butter Chicken,Main Course,1,336.0,320,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Samosa (2pc),Starters,1,63.0,60,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Butter Chicken,Main Course,2,537.6,320,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Seekh Kebab,Starters,2,470.4,280,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Mutton Biryani,Biryani,1,285.6,340,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Dal Makhani,Main Course,1,231.0,220,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Butter Chicken,Main Course,2,672.0,320,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Butter Naan,Breads,1,33.08,45,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Paneer Tikka,Starters,1,273.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Butter Chicken,Main Course,1,336.0,320,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Butter Chicken,Main Course,3,1008.0,320,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Butter Chicken,Main Course,1,336.0,320,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Mutton Biryani,Biryani,1,357.0,340,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Samosa (2pc),Starters,1,63.0,60,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Mutton Biryani,Biryani,1,357.0,340,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Tandoori Roti,Breads,1,31.5,30,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Butter Chicken,Main Course,3,1008.0,320,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Samosa (2pc),Starters,1,56.7,60,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Tandoori Roti,Breads,1,31.5,30,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Dal Makhani,Main Course,2,462.0,220,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Chicken Biryani,Biryani,2,546.0,260,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Butter Naan,Breads,1,33.08,45,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Garlic Naan,Breads,1,40.43,55,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Chicken Biryani,Biryani,2,491.4,260,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Paneer Tikka,Starters,1,273.0,260,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Sweet Lassi,Beverages,1,67.2,80,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Masala Chai,Beverages,2,84.0,40,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Chicken Biryani,Biryani,1,218.4,260,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-05,Papad,Sides,2,44.1,30,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Paneer Tikka,Starters,1,273.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Samosa (2pc),Starters,1,63.0,60,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Mango Lassi,Beverages,2,170.1,90,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Coke,Beverages,2,126.0,60,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Butter Naan,Breads,1,47.25,45,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Masala Chai,Beverages,1,42.0,40,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Paneer Butter Masala,Main Course,2,588.0,280,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Chicken 65,Starters,2,504.0,240,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Tandoori Roti,Breads,1,31.5,30,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Paneer Butter Masala,Main Course,3,882.0,280,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Rasmalai (2pc),Desserts,1,115.5,110,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Gulab Jamun (2pc),Desserts,3,283.5,90,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Garlic Naan,Breads,1,57.75,55,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Veg Biryani,Biryani,1,198.45,210,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Mango Lassi,Beverages,2,170.1,90,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Butter Chicken,Main Course,1,302.4,320,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Coke,Beverages,1,63.0,60,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Butter Naan,Breads,3,113.4,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Masala Chai,Beverages,1,42.0,40,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Samosa (2pc),Starters,1,56.7,60,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Rasmalai (2pc),Desserts,1,115.5,110,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Paneer Butter Masala,Main Course,1,294.0,280,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Butter Naan,Breads,1,47.25,45,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Paneer Butter Masala,Main Course,1,264.6,280,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Paneer Butter Masala,Main Course,2,529.2,280,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Butter Chicken,Main Course,2,672.0,320,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Paneer Butter Masala,Main Course,1,205.8,280,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Mango Lassi,Beverages,1,94.5,90,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Seekh Kebab,Starters,1,264.6,280,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-06,Chicken Biryani,Biryani,1,273.0,260,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
